latitude,longitude,local_government_area,statistical_area,crash_id,date_time_id,description_id,vehicles_id,casualties_id,year
-45.90364414,170.423066,Dunedin City,605800,NZ662453,2018----,966792,1c,0c,2018
-40.67847383,175.2286858,Horowhenua District,564021,NZ662455,2018----,966794,1i,0c,2018
-43.53797475,172.6690211,Christchurch City,594010,NZ662456,2018----,966795,1c,0c,2018
-43.55414068,172.6154241,Christchurch City,595000,NZ662457,2018----,966796,4c,0c,2018
-43.52093414,172.6266105,Christchurch City,591600,NZ662458,2018----,966797,2c,0c,2018
-43.60274486,172.6459916,Christchurch City,591102,NZ662459,2018----,966798,1c1i,0c,2018
-37.82047897,174.9013016,Waikato District,526602,NZ662460,2018----,966799,1c1i,0c,2018
-44.19163737,171.2778034,Timaru District,598000,NZ662461,2018----,966800,1c2i,0c,2018
-39.6678739,176.8752784,Hastings District,548831,NZ662463,2018----,966802,2c,0c,2018
-39.11083218,176.807696,Hastings District,545911,NZ662464,2018----,966803,1f1i,0c,2018
-41.2959541,174.7708605,Wellington City,573101,NZ662467,2018----,966806,1c1B,0c,2018
-36.82219459,174.6130416,Auckland,513511,NZ662469,2018----,966808,2c1i,0c,2018
-36.92979286,174.6975468,Auckland,514700,NZ662471,2018----,966810,1c1i,0c,2018
-43.55572846,172.6244644,Christchurch City,595000,NZ662472,2018----,966811,1c1T,0c,2018
-44.37017915,171.2356156,Timaru District,598700,NZ662476,2018----,966815,1c,0c,2018
-36.90189993,174.6551333,Auckland,511800,NZ662480,2018----,966819,1c1i,0c,2018
-39.88183194,175.1032484,Wanganui District,555300,NZ662481,2018----,966820,1c1i,0c,2018
-39.33833485,174.282292,Stratford District,553101,NZ662482,2018----,966821,2c,0c,2018
-41.21010362,174.9047195,Hutt City,569100,NZ662483,2018----,966822,2c,0c,2018
-42.35418367,173.6569087,Kaikoura District,581500,NZ662484,2018----,966823,1c1i,0c,2018
-42.56659049,173.4422449,Hurunui District,585601,NZ662486,2018----,966825,1c,0c,2018
-37.81020606,175.7747717,Matamata-Piako District,535501,NZ662487,2018----,966826,2c,0c,2018
-43.48678629,172.7235784,Christchurch City,595600,NZ662492,2018----,966831,1c1i,0c,2018
-43.53612958,172.5963669,Christchurch City,590702,NZ662494,2018----,966833,3c2i,0c,2018
-44.44229161,171.2356325,Timaru District,598313,NZ662495,2018----,966834,1c1i,0c,2018
-43.81780817,171.4520165,Ashburton District,597720,NZ662498,2018----,966837,1c1i,0c,2018
-44.54306447,170.0841066,Waitaki District,600831,NZ662500,2018----,966839,1i,0c,2018
-45.03269373,168.6618115,Queenstown-Lakes District,609302,NZ662501,2018----,966840,1c1i,0c,2018
-46.22079449,169.3482458,Clutha District,607300,NZ662502,2018----,966841,1c1i,0c,2018
-36.96268335,175.8194229,Thames-Coromandel District,533200,NZ662503,2018----,966842,1c1i,0c,2018
-40.39905068,175.4973402,Manawatu District,561901,NZ662504,2018----,966843,1i,0c,2018
-42.94725956,173.0433818,Hurunui District,585700,NZ662505,2018----,966844,1c1i,0c,2018
-43.52413019,172.3984201,Selwyn District,587904,NZ662506,2018----,966845,1c1i,0c,2018
-36.86076477,175.6490733,Thames-Coromandel District,533200,NZ662507,2018----,966846,1c1o,0c,2018
-44.05525594,170.6764168,Mackenzie District,600323,NZ662508,2018----,966847,1c1i,0c,2018
-38.65400275,175.2079676,Ruapehu District,532700,NZ662509,2018----,966848,2i1o,0c,2018
-43.67295286,172.3954965,Selwyn District,597504,NZ662510,2018----,966849,1c1i,0c,2018
-41.27945456,174.7748441,Wellington City,573000,NZ662512,2018----,966851,1c1i,0c,2018
-36.87067629,174.675124,Auckland,514801,NZ662514,2018----,966853,2c,0c,2018
-36.5494319,174.4681706,Auckland,506643,NZ662518,2018----,966857,1c1i,0c,2018
-38.04861002,176.7488441,Whakatane District,542540,NZ662519,2018----,966858,1c1i,0c,2018
-37.70734745,176.1584311,Tauranga City,538102,NZ662520,2018----,966859,2c,0c,2018
-40.8735382,175.6810047,Masterton District,578401,NZ662524,2018----,966863,1c1i,0c,2018
-37.11489795,174.7618493,Auckland,521122,NZ662525,2018----,966864,1c1i,0c,2018
-36.89909648,174.8190926,Auckland,520201,NZ662529,2018----,966868,1c1T,0c,2018
-36.89599987,174.8070226,Auckland,520201,NZ662531,2018----,966870,1c1T,0c,2018
-41.21042569,174.9092016,Hutt City,569100,NZ662532,2018----,966871,1c1f,0c,2018
-40.94434396,175.9786765,Masterton District,578402,NZ662535,2018----,966874,1c,0c,2018
-41.32050037,174.7974754,Wellington City,576901,NZ662537,2018----,966876,2c1i,0c,2018
-36.90579779,174.7479706,Auckland,518500,NZ662540,2018----,966879,1c1i,0c,2018
-36.71417523,174.72912,Auckland,507102,NZ662541,2018----,966880,2c,0c,2018
-39.63876731,176.8380982,Hastings District,548200,NZ662542,2018----,966881,2c,0c,2018
-36.92138105,174.7183866,Auckland,518902,NZ662545,2018----,966884,1c1f1i,0c,2018
-36.63230112,174.763703,Auckland,505902,NZ662546,2018----,966885,2f1i,0c,2018
-36.87812445,174.7826924,Auckland,516001,NZ662549,2018----,966888,,0c,2018
-45.7085317,168.373134,Southland District,612714,NZ662551,2018----,966890,1c2i,0c,2018
-44.18294468,170.1172559,Mackenzie District,600323,NZ662552,2018----,966891,1c1i,0c,2018
-39.92709582,175.0410835,Wanganui District,556800,NZ662553,2018----,966892,1c2i,0c,2018
-39.37477423,174.1879354,Stratford District,553004,NZ662554,2018----,966893,1c1i,0c,2018
-40.33802122,175.6135318,Palmerston North City,562401,NZ662557,2018----,966896,1c1f1i,0c,2018
-40.35870177,175.6056055,Palmerston North City,562800,NZ662558,2018----,966897,2f1i,0c,2018
-35.19759042,173.497978,Far North District,500801,NZ662559,2018----,966898,1T,0c,2018
-41.22518716,174.8780756,Hutt City,570000,NZ662560,2018----,966899,1c1i,0c,2018
-37.79612405,175.2858015,Hamilton City,529100,NZ662562,2018----,966901,1c1i,0c,2018
-38.34187918,175.1667063,Waitomo District,532000,NZ662563,2018----,966902,1mc,0c,2018
-36.88170266,174.8648949,Auckland,517100,NZ662564,2018----,966903,1c,0c,2018
-36.88678738,174.6825004,Auckland,514801,NZ662565,2018----,966904,2c1i,0c,2018
-46.40510796,168.65452,Southland District,610072,NZ662568,2018----,966907,2i,0c,2018
-46.57566214,169.4531285,Clutha District,607300,NZ662570,2018----,966909,1c1i,0c,2018
-45.21660301,167.8227652,Southland District,612714,NZ662571,2018----,966910,1c2i,0c,2018
-40.21978942,175.5572997,Manawatu District,560720,NZ662572,2018----,966911,1c1i,0c,2018
-41.53930966,173.9367994,Marlborough District,581260,NZ662573,2018----,966912,1c1i,0c,2018
-37.61158006,175.1925945,Waikato District,527112,NZ662576,2018----,966915,2c1i,0c,2018
-43.6559167,172.5101198,Selwyn District,597504,NZ662577,2018----,966916,2i,0c,2018
-41.29928209,173.998656,Marlborough District,581100,NZ662578,2018----,966917,1i2o,0c,2018
-37.67446796,176.1679176,Tauranga City,538202,NZ662579,2018----,966918,1c,0c,2018
-37.68638607,176.1669851,Tauranga City,538201,NZ662580,2018----,966919,2c,0c,2018
-37.40690791,174.9985665,Waikato District,526701,NZ662581,2018----,966920,1c1i1o,0c,2018
-37.84248593,175.3057546,Hamilton City,527810,NZ662582,2018----,966921,1c2i,0c,2018
-43.52854096,172.6020606,Christchurch City,590701,NZ662584,2018----,966923,2c,0c,2018
-43.53297894,172.5439005,Christchurch City,587701,NZ662585,2018----,966924,1c1s,0c,2018
-41.14321507,174.8623414,Porirua City,571100,NZ662586,2018----,966925,2c1f2i,0c,2018
-38.32737192,176.1878223,Rotorua District,538850,NZ662589,2018----,966928,1c1i,0c,2018
-45.07215268,168.4650993,Queenstown-Lakes District,609026,NZ662591,2018----,966930,1c1i,0c,2018
-44.99174112,168.9380767,Queenstown-Lakes District,609026,NZ662592,2018----,966931,1c,0c,2018
-36.84728574,174.7630113,Auckland,514102,NZ662593,2018----,966932,1T1i,0c,2018
-37.71640353,176.1808192,Tauranga City,538000,NZ662595,2018----,966934,2c,0c,2018
-43.2462526,172.452158,Waimakariri District,585806,NZ662596,2018----,966935,1c1f,0c,2018
-36.74681619,174.7511332,Auckland,507500,NZ662597,2018----,966936,1c1f,0c,2018
-43.53306366,172.5656572,Christchurch City,587701,NZ662598,2018----,966937,2c,0c,2018
-45.10204758,170.9575275,Waitaki District,601030,NZ662600,2018----,966939,2c,0c,2018
-39.06424257,174.0527264,New Plymouth District,551501,NZ662601,2018----,966940,1c1i,0c,2018
-39.0229385,176.5708368,Hastings District,545911,NZ662602,2018----,966941,1c1f,0c,2018
-39.17969195,176.6367564,Hastings District,545911,NZ662603,2018----,966942,1i,0c,2018
-39.62859654,176.8283573,Hastings District,547800,NZ662604,2018----,966943,2c1i,0c,2018
-38.65777058,178.0134724,Gisborne District,544600,NZ662605,2018----,966944,2c,0c,2018
-41.22463853,174.862503,Hutt City,569900,NZ662608,2018----,966947,1c1T,0c,2018
-40.07774626,175.2618809,Rangitikei District,559230,NZ662610,2018----,966949,1c2i,0c,2018
-37.67156999,175.4684332,Matamata-Piako District,534500,NZ662612,2018----,966951,1c,0c,2018
-44.68573635,169.142666,Queenstown-Lakes District,608800,NZ662613,2018----,966952,1c1T,0c,2018
-36.76916333,174.7244388,Auckland,508420,NZ662614,2018----,966953,2c1i,0c,2018
-37.20042387,174.9178224,Auckland,525922,NZ662615,2018----,966954,1T,0c,2018
-36.89839546,174.7609433,Auckland,515802,NZ662616,2018----,966955,1c1i,0c,2018
-36.02310731,173.9411273,Kaipara District,504502,NZ662618,2018----,966957,1c1i,0c,2018
-39.56420054,176.8536206,Hastings District,545831,NZ662620,2018----,966959,1f1i,0c,2018
-37.68405746,175.6939948,Matamata-Piako District,534604,NZ662623,2018----,966962,1c2i,0c,2018
-39.09008588,174.1024485,New Plymouth District,551022,NZ662627,2018----,966966,2c,0c,2018
-40.30532051,175.8298146,Tararua District,550200,NZ662630,2018----,966969,1c1i,0c,2018
-43.5155321,172.2411758,Selwyn District,587010,NZ662631,2018----,966970,1c1i,0c,2018
